,初始指数,到期日期,终止指数,敲入日期,敲入点位,敲出日期,敲出点位,敲入敲出状态,敲出所需时间（月度）,完成周期,绝对收益率,年化收益率,得到高票息,敲出,PE_TTM
2019-10-22,2973.22,2021-10-22,3318.13,2020-02-03,2727.09,2020-07-22,3291.36,敲入，敲出,9.0,1,0.00375,0.004999999999999999,1,1,9.6175
2019-10-23,2954.31,2021-10-25,3312.3,2020-02-03,2727.09,2020-07-23,3284.11,敲入，敲出,9.0,1,0.00375,0.004999999999999999,1,1,9.5965
2019-10-24,2959.03,2021-10-25,3312.3,2020-02-03,2727.09,2020-07-24,3158.29,敲入，敲出,9.0,1,0.00375,0.004999999999999999,1,1,9.625
2019-10-25,2967.05,2021-10-25,3312.3,2020-02-03,2727.09,2020-07-27,3163.23,敲入，敲出,9.0,1,0.00375,0.004999999999999999,1,1,9.6444
2019-10-28,2981.36,2021-10-28,3239.61,2020-02-03,2727.09,2020-07-28,3185.89,敲入，敲出,9.0,1,0.00375,0.004999999999999999,1,1,9.6678
2019-10-29,2968.28,2021-10-29,3267.25,2020-02-03,2727.09,2020-07-29,3243.38,敲入，敲出,9.0,1,0.00375,0.004999999999999999,1,1,9.6125
2019-10-30,2952.12,2021-11-01,3250.92,2020-02-03,2727.09,2020-07-30,3231.52,敲入，敲出,9.0,1,0.00375,0.004999999999999999,1,1,9.6031
2019-10-31,2954.73,2021-11-01,3250.92,2020-02-03,2727.09,2020-07-31,3249.34,敲入，敲出,9.0,1,0.00375,0.004999999999999999,1,1,9.5964
2019-11-01,3002.65,2021-11-01,3250.92,2020-02-03,2727.09,2020-08-03,3281.1,敲入，敲出,9.0,1,0.00375,0.004999999999999999,1,1,9.6918
2019-11-04,3022.27,2021-11-04,3207.26,2020-02-03,2727.09,2020-07-06,3374.14,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.7515
2019-11-05,3039.98,2021-11-05,3201.55,2020-02-03,2727.09,2020-07-06,3374.14,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.8135
2019-11-06,3032.79,2021-11-08,3196.27,2020-02-03,2727.09,2020-07-06,3374.14,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.8131
2019-11-07,3033.3,2021-11-08,3196.27,2020-02-03,2727.09,2020-07-07,3381.76,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.7888
2019-11-08,3012.46,2021-11-08,3196.27,2020-02-03,2727.09,2020-07-08,3429.94,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.7126
2019-11-11,2965.71,2021-11-11,3233.37,2020-02-03,2727.09,2020-07-13,3390.12,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.5666
2019-11-12,2971.36,2021-11-12,3220.55,2020-02-03,2727.09,2020-07-13,3390.12,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.5839
2019-11-13,2967.67,2021-11-15,3221.69,2020-02-03,2727.09,2020-07-13,3390.12,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.5469
2019-11-14,2968.57,2021-11-15,3221.69,2020-02-03,2727.09,2020-07-14,3348.03,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.5336
2019-11-15,2954.7,2021-11-15,3221.69,2020-02-03,2727.09,2020-07-15,3313.76,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.501
2019-11-18,2980.95,2021-11-18,3173.38,2020-02-03,2727.09,2020-07-20,3287.92,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.5603
2019-11-19,3000.75,2021-11-19,3212.91,2020-02-03,2727.09,2020-07-20,3287.92,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.6015
2019-11-20,2968.12,2021-11-22,3212.15,2020-02-03,2727.09,2020-07-20,3287.92,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.5119
2019-11-21,2949.34,2021-11-22,3212.15,2020-02-03,2727.09,2020-07-21,3286.81,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.4731
2019-11-22,2922.27,2021-11-22,3212.15,2020-02-03,2727.09,2020-07-22,3291.36,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.4151
2019-11-25,2951.25,2021-11-25,3218.05,2020-02-03,2727.09,2020-07-27,3163.23,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.5253
2019-11-26,2946.57,2021-11-26,3187.36,2020-02-03,2727.09,2020-07-27,3163.23,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.5206
2019-11-27,2944.32,2021-11-29,3187.05,2020-02-03,2727.09,2020-07-27,3163.23,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.5222
2019-11-28,2930.48,2021-11-29,3187.05,2020-02-03,2727.09,2020-07-28,3185.89,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.466
2019-11-29,2894.72,2021-11-29,3187.05,2020-02-03,2727.09,2020-07-29,3243.38,敲入，敲出,8.0,1,0.0033333333333333335,0.005,1,1,9.3709
2019-12-02,2899.44,2021-12-02,3190.87,2020-02-03,2727.09,2020-07-02,3084.24,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.3808
2019-12-03,2909.62,2021-12-03,3221.42,2020-02-03,2727.09,2020-07-03,3159.16,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.4008
2019-12-04,2901.07,2021-12-06,3228.14,2020-02-03,2727.09,2020-07-06,3374.14,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.3614
2019-12-05,2921.95,2021-12-06,3228.14,2020-02-03,2727.09,2020-03-05,3018.07,敲入，敲出,3.0,1,0.00125,0.005,1,1,9.4271
2019-12-06,2939.82,2021-12-06,3228.14,2020-02-03,2727.09,2020-07-06,3374.14,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.456
2019-12-09,2933.04,2021-12-09,3360.18,2020-02-03,2727.09,2020-07-09,3442.02,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.4513
2019-12-10,2936.99,2021-12-10,3353.63,2020-02-03,2727.09,2020-07-10,3351.78,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.4491
2019-12-11,2949.65,2021-12-13,3366.07,2020-02-03,2727.09,2020-07-13,3390.12,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.493
2019-12-12,2938.04,2021-12-13,3366.07,2020-02-03,2727.09,2020-07-13,3390.12,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.463
2019-12-13,3006.31,2021-12-13,3366.07,2020-02-03,2727.09,2020-07-13,3390.12,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.6743
2019-12-16,2999.2,2021-12-16,3330.86,2020-02-03,2727.09,2020-07-16,3162.03,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.8329
2019-12-17,3033.14,2021-12-17,3278.9,2020-02-03,2727.09,2020-07-17,3185.89,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.9452
2019-12-18,3025.78,2021-12-20,3255.35,2020-02-03,2727.09,2020-07-20,3287.92,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.9358
2019-12-19,3017.71,2021-12-20,3255.35,2020-02-03,2727.09,2020-07-20,3287.92,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.9293
2019-12-20,3012.63,2021-12-20,3255.35,2020-02-03,2727.09,2020-07-20,3287.92,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.9141
2019-12-23,2984.24,2021-12-23,3287.19,2020-02-03,2727.09,2020-07-23,3284.11,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.8082
2019-12-24,2996.77,2021-12-24,3290.24,2020-02-03,2727.09,2020-07-24,3158.29,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.837
2019-12-25,2986.0,2021-12-27,3278.44,2020-02-03,2727.09,2020-07-27,3163.23,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.8097
2019-12-26,3011.64,2021-12-27,3278.44,2020-02-03,2727.09,2020-07-27,3163.23,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.893
2019-12-27,3017.78,2021-12-27,3278.44,2020-02-03,2727.09,2020-07-27,3163.23,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.9118
2019-12-30,3062.75,2021-12-30,3261.79,2020-02-03,2727.09,2020-07-30,3231.52,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,10.0213
2019-12-31,3063.22,2021-12-31,3274.32,2020-02-03,2727.09,2020-07-31,3249.34,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.8225
2020-01-02,3090.83,2022-01-04,3264.07,2020-01-23,2932.49,2020-08-03,3281.1,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.9136
2020-01-03,3078.28,2022-01-04,3264.07,2020-02-03,2727.09,2020-08-03,3281.1,敲入，敲出,7.0,1,0.002916666666666667,0.005,1,1,9.8983
2020-01-06,3056.84,2022-01-06,3210.39,2020-02-03,2727.09,2020-07-06,3374.14,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.8596
2020-01-07,3074.02,2022-01-07,3223.27,2020-02-03,2727.09,2020-07-07,3381.76,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.8974
2020-01-08,3037.85,2022-01-10,3236.12,2020-02-03,2727.09,2020-07-08,3429.94,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.7853
2020-01-09,3067.55,2022-01-10,3236.12,2020-02-03,2727.09,2020-07-09,3442.02,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.8386
2020-01-10,3067.88,2022-01-10,3236.12,2020-02-03,2727.09,2020-07-10,3351.78,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.8339
2020-01-13,3090.13,2022-01-13,3184.11,2020-01-23,2932.49,2020-07-13,3390.12,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.8864
2020-01-14,3080.6,2022-01-14,3139.05,2020-02-03,2727.09,2020-07-14,3348.03,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.8609
2020-01-15,3058.01,2022-01-17,3147.7,2020-02-03,2727.09,2020-07-15,3313.76,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.7867
2020-01-16,3043.09,2022-01-17,3147.7,2020-02-03,2727.09,2020-07-16,3162.03,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.7151
2020-01-17,3053.17,2022-01-17,3147.7,2020-02-03,2727.09,2020-07-17,3185.89,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.729
2020-01-20,3065.99,2022-01-20,3233.7,2020-02-03,2727.09,2020-07-20,3287.92,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.7714
2020-01-21,3012.11,2022-01-21,3218.74,2020-02-03,2727.09,2020-07-21,3286.81,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.6238
2020-01-22,3017.88,2022-01-24,3209.74,2020-02-03,2727.09,2020-07-22,3291.36,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.6555
2020-01-23,2932.49,2022-01-24,3209.74,2020-02-03,2727.09,2020-07-23,3284.11,敲入，敲出,6.0,1,0.0025,0.005,1,1,9.4298
2020-02-03,2727.09,2022-02-07,3114.26,2020-03-19,2569.79,2020-05-06,2863.85,敲入，敲出,3.0,1,0.00125,0.005,1,1,8.7687
2020-02-04,2794.66,2022-02-07,3114.26,2020-03-18,2625.75,2020-06-04,2883.36,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,8.9651
2020-02-05,2812.9,2022-02-07,3114.26,2020-03-18,2625.75,2020-07-06,3374.14,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.009
2020-02-06,2854.89,2022-02-07,3114.26,2020-03-16,2694.02,2020-07-06,3374.14,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.1072
2020-02-07,2851.71,2022-02-07,3114.26,2020-03-16,2694.02,2020-07-07,3381.76,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.079
2020-02-10,2850.06,2022-02-10,3145.11,2020-03-16,2694.02,2020-07-10,3351.78,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.0746
2020-02-11,2879.86,2022-02-11,3142.91,2020-03-16,2694.02,2020-07-13,3390.12,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.1641
2020-02-12,2895.59,2022-02-14,3104.0,2020-03-16,2694.02,2020-07-13,3390.12,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.2054
2020-02-13,2875.48,2022-02-14,3104.0,2020-03-16,2694.02,2020-07-13,3390.12,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.1343
2020-02-14,2895.06,2022-02-14,3104.0,2020-03-16,2694.02,2020-07-14,3348.03,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.1846
2020-02-17,2950.07,2022-02-17,3139.18,2020-03-13,2798.77,2020-07-17,3185.89,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.3504
2020-02-18,2924.4,2022-02-18,3162.82,2020-03-16,2694.02,2020-07-20,3287.92,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.2749
2020-02-19,2923.76,2022-02-21,3144.86,2020-03-16,2694.02,2020-07-20,3287.92,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.2775
2020-02-20,2978.18,2022-02-21,3144.86,2020-02-28,2821.04,2020-07-20,3287.92,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.4266
2020-02-21,2968.14,2022-02-21,3144.86,2020-03-13,2798.77,2020-07-21,3286.81,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.4131
2020-02-24,2930.03,2022-02-24,3059.64,2020-03-16,2694.02,2020-07-24,3158.29,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.3089
2020-02-25,2909.32,2022-02-25,3075.59,2020-03-16,2694.02,2020-07-27,3163.23,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.2294
2020-02-26,2901.67,2022-02-28,3080.78,2020-03-16,2694.02,2020-07-27,3163.23,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.2211
2020-02-27,2912.04,2022-02-28,3080.78,2020-03-16,2694.02,2020-07-27,3163.23,敲入，敲出,5.0,1,0.0020833333333333333,0.004999999999999999,1,1,9.2398
2020-02-28,2821.04,2022-02-28,3080.78,2020-03-18,2625.75,2020-06-29,2925.48,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,8.9632
2020-03-02,2907.89,2022-03-02,3107.24,2020-03-16,2694.02,2020-07-02,3084.24,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,9.1947
2020-03-03,2921.44,2022-03-03,3097.09,2020-03-16,2694.02,2020-07-03,3159.16,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,9.23
2020-03-04,2947.57,2022-03-04,3062.38,2020-03-13,2798.77,2020-07-06,3374.14,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,9.2864
2020-03-05,3018.07,2022-03-07,2974.68,2020-03-12,2841.98,2020-07-06,3374.14,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,9.4876
2020-03-06,2964.83,2022-03-07,2974.68,2020-03-13,2798.77,2020-07-06,3374.14,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,9.3406
2020-03-09,2868.83,2022-03-09,2907.18,2020-03-16,2694.02,2020-07-09,3442.02,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,9.0913
2020-03-10,2924.22,2022-03-10,2933.46,2020-03-16,2694.02,2020-07-10,3351.78,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,9.2289
2020-03-11,2888.36,2022-03-11,2935.68,2020-03-16,2694.02,2020-07-13,3390.12,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,9.1382
2020-03-12,2841.98,2022-03-14,2851.88,2020-03-16,2694.02,2020-07-13,3390.12,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,9.027
2020-03-13,2798.77,2022-03-14,2851.88,2020-03-18,2625.75,2020-07-13,3390.12,敲入，敲出,4.0,1,0.0016666666666666668,0.005,1,1,8.9077
2020-03-16,2694.02,2022-03-16,2827.75,1900-01-01,0.0,2020-06-16,2878.99,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.6636
2020-03-17,2685.59,2022-03-17,2877.22,1900-01-01,0.0,2020-06-17,2881.13,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.6319
2020-03-18,2625.75,2022-03-18,2913.19,1900-01-01,0.0,2020-06-18,2888.96,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.4679
2020-03-19,2569.79,2022-03-21,2892.11,1900-01-01,0.0,2020-06-19,2925.94,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.2861
2020-03-20,2628.42,2022-03-21,2892.11,1900-01-01,0.0,2020-06-22,2921.89,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.4486
2020-03-23,2559.62,2022-03-23,2916.51,1900-01-01,0.0,2020-06-23,2925.42,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.2319
2020-03-24,2639.38,2022-03-24,2903.62,1900-01-01,0.0,2020-06-24,2943.47,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.473
2020-03-25,2700.19,2022-03-25,2856.43,1900-01-01,0.0,2020-06-29,2925.48,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.6361
2020-03-26,2689.28,2022-03-28,2853.18,1900-01-01,0.0,2020-06-29,2925.48,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.6023
2020-03-27,2701.44,2022-03-28,2853.18,1900-01-01,0.0,2020-06-29,2925.48,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.639
2020-03-30,2690.04,2022-03-30,2915.49,1900-01-01,0.0,2020-06-30,2942.07,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.6089
2020-03-31,2689.38,2022-03-31,2898.83,1900-01-01,0.0,2020-06-30,2942.07,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.9673
2020-04-01,2682.08,2022-04-01,2943.24,1900-01-01,0.0,2020-07-01,3009.86,不敲入，敲出,3.0,1,0.00125,0.005,1,1,8.9462
2020-04-02,2719.89,2022-04-06,2931.2,1900-01-01,0.0,2020-07-02,3084.24,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.0725
2020-04-03,2708.82,2022-04-06,2931.2,1900-01-01,0.0,2020-07-03,3159.16,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.0161
2020-04-07,2757.41,2022-04-07,2902.48,1900-01-01,0.0,2020-07-07,3381.76,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1403
2020-04-08,2743.89,2022-04-08,2925.49,1900-01-01,0.0,2020-07-08,3429.94,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.0894
2020-04-09,2752.59,2022-04-11,2846.38,1900-01-01,0.0,2020-07-09,3442.02,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1084
2020-04-10,2749.85,2022-04-11,2846.38,1900-01-01,0.0,2020-07-10,3351.78,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.0859
2020-04-13,2739.17,2022-04-13,2882.28,1900-01-01,0.0,2020-07-13,3390.12,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.0549
2020-04-14,2785.72,2022-04-14,2928.6,1900-01-01,0.0,2020-07-14,3348.03,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1757
2020-04-15,2764.49,2022-04-15,2930.58,1900-01-01,0.0,2020-07-15,3313.76,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1281
2020-04-16,2768.26,2022-04-18,2887.72,1900-01-01,0.0,2020-07-16,3162.03,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1428
2020-04-17,2809.08,2022-04-18,2887.72,1900-01-01,0.0,2020-07-17,3185.89,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.2576
2020-04-20,2819.79,2022-04-20,2835.35,1900-01-01,0.0,2020-07-20,3287.92,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.2709
2020-04-21,2784.53,2022-04-21,2797.53,1900-01-01,0.0,2020-07-21,3286.81,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1679
2020-04-22,2804.24,2022-04-22,2814.13,1900-01-01,0.0,2020-07-22,3291.36,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.2059
2020-04-23,2797.66,2022-04-25,2683.41,1900-01-01,0.0,2020-07-23,3284.11,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1795
2020-04-24,2776.02,2022-04-25,2683.41,1900-01-01,0.0,2020-07-24,3158.29,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1114
2020-04-27,2805.22,2022-04-27,2734.54,1900-01-01,0.0,2020-07-27,3163.23,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.189
2020-04-28,2825.14,2022-04-28,2769.71,2022-04-25,2683.41,2020-07-28,3185.89,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.22
2020-04-29,2844.81,2022-04-29,2805.34,2022-04-25,2683.41,2020-07-29,3243.38,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.311
2020-04-30,2861.91,2022-05-05,2800.93,2022-03-15,2702.85,2020-07-30,3231.52,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.3709
2020-05-06,2863.85,2022-05-06,2719.76,2022-03-15,2702.85,2020-08-06,3292.2,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.343
2020-05-07,2854.42,2022-05-09,2695.13,2022-03-15,2702.85,2020-08-07,3263.75,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.308
2020-05-08,2873.01,2022-05-09,2695.13,2022-03-15,2702.85,2020-08-10,3285.76,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.3643
2020-05-11,2871.85,2022-05-11,2741.23,2022-03-15,2702.85,2020-08-11,3262.82,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.3806
2020-05-12,2869.6,2022-05-12,2721.77,2022-03-15,2702.85,2020-08-12,3249.74,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.351
2020-05-13,2867.71,2022-05-13,2748.24,2022-03-15,2702.85,2020-08-13,3241.84,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.3503
2020-05-14,2834.53,2022-05-16,2720.41,2022-04-25,2683.41,2020-08-14,3288.51,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.2502
2020-05-15,2819.69,2022-05-16,2720.41,1900-01-01,0.0,2020-08-17,3368.85,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.2188
2020-05-18,2837.17,2022-05-18,2745.53,2022-04-25,2683.41,2020-08-18,3367.33,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.2563
2020-05-19,2860.67,2022-05-19,2744.55,2022-03-15,2702.85,2020-08-19,3307.66,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.3251
2020-05-20,2856.14,2022-05-20,2807.94,2022-03-15,2702.85,2020-08-20,3264.53,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.3187
2020-05-21,2846.82,2022-05-23,2782.55,2022-03-15,2702.85,2020-08-21,3284.73,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.29
2020-05-22,2775.81,2022-05-23,2782.55,1900-01-01,0.0,2020-08-24,3298.72,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.0933
2020-05-25,2789.71,2022-05-25,2743.42,1900-01-01,0.0,2020-08-25,3310.84,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1135
2020-05-26,2808.84,2022-05-26,2744.9,1900-01-01,0.0,2020-08-26,3277.89,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1561
2020-05-27,2795.48,2022-05-27,2763.07,1900-01-01,0.0,2020-08-27,3290.79,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1408
2020-05-28,2809.66,2022-05-30,2778.45,1900-01-01,0.0,2020-08-28,3368.44,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1995
2020-05-29,2806.66,2022-05-30,2778.45,1900-01-01,0.0,2020-08-31,3343.89,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.1621
2020-06-01,2870.36,2022-06-01,2798.07,2022-03-15,2702.85,2020-09-01,3355.1,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.3308
2020-06-02,2885.92,2022-06-02,2790.32,2022-03-15,2702.85,2020-09-02,3347.3,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.3796
2020-06-03,2889.11,2022-06-06,2825.65,2022-03-15,2702.85,2020-09-03,3334.41,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.405
2020-06-04,2883.36,2022-06-06,2825.65,2022-03-15,2702.85,2020-09-04,3309.21,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.3747
2020-06-05,2896.35,2022-06-06,2825.65,2022-03-15,2702.85,2020-09-07,3253.43,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.4167
2020-06-08,2909.59,2022-06-08,2879.31,2022-03-15,2702.85,2020-09-08,3289.91,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.4594
2020-06-09,2928.3,2022-06-09,2868.42,2022-03-15,2702.85,2020-09-09,3235.7,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.5091
2020-06-10,2908.48,2022-06-10,2899.58,2022-03-15,2702.85,2020-09-10,3245.5,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.4484
2020-06-11,2876.51,2022-06-13,2844.72,2022-03-15,2702.85,2020-09-11,3265.5,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.3502
2020-06-12,2884.12,2022-06-13,2844.72,2022-03-15,2702.85,2020-09-14,3294.15,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.3494
2020-06-15,2838.61,2022-06-15,2923.99,2022-04-25,2683.41,2020-09-15,3317.64,不敲入，敲出,3.0,1,0.00125,0.005,1,1,9.8919
2020-06-16,2878.99,2022-06-16,2891.34,2022-03-15,2702.85,2020-09-16,3295.58,不敲入，敲出,3.0,1,0.00125,0.005,1,1,10.0176
2020-06-17,2881.13,2022-06-17,2936.2,2022-03-15,2702.85,2020-09-17,3264.69,不敲入，敲出,3.0,1,0.00125,0.005,1,1,10.0056
2020-06-18,2888.96,2022-06-20,2924.92,2022-03-15,2702.85,2020-09-18,3347.78,不敲入，敲出,3.0,1,0.00125,0.005,1,1,10.0163
2020-06-19,2925.94,2022-06-20,2924.92,2022-03-15,2702.85,2020-09-21,3311.59,不敲入，敲出,3.0,1,0.00125,0.005,1,1,10.1311
2020-06-22,2921.89,2022-06-22,2892.29,2022-03-15,2702.85,2020-09-22,3270.52,不敲入，敲出,3.0,1,0.00125,0.005,1,1,10.1108
2020-06-23,2925.42,2022-06-23,2935.88,2022-03-15,2702.85,2020-09-23,3275.74,不敲入，敲出,3.0,1,0.00125,0.005,1,1,10.0974
2020-06-24,2943.47,2022-06-24,2974.75,2022-03-15,2702.85,2020-09-24,3218.72,不敲入，敲出,3.0,1,0.00125,0.005,1,1,10.1703
2020-06-29,2925.48,2022-06-29,3009.24,2022-03-15,2702.85,2020-09-29,3241.32,不敲入，敲出,3.0,1,0.00125,0.005,1,1,10.1131
